NAME_1,NAME_2,GID_1,GID_2,2SFCA_Accessibility_2015,M2SFCA_Accessibility_2015,Relative_Accessibility_2015,2SFCA_Gini_2015,M2SFCA_Gini_2015,2SFCA_Accessibility_2016,M2SFCA_Accessibility_2016,Relative_Accessibility_2016,2SFCA_Gini_2016,M2SFCA_Gini_2016,2SFCA_Accessibility_2017,M2SFCA_Accessibility_2017,Relative_Accessibility_2017,2SFCA_Gini_2017,M2SFCA_Gini_2017,2SFCA_Accessibility_2018,M2SFCA_Accessibility_2018,Relative_Accessibility_2018,2SFCA_Gini_2018,M2SFCA_Gini_2018,2SFCA_Accessibility_2019,M2SFCA_Accessibility_2019,Relative_Accessibility_2019,2SFCA_Gini_2019,M2SFCA_Gini_2019,2SFCA_Accessibility_2020,M2SFCA_Accessibility_2020,Relative_Accessibility_2020,2SFCA_Gini_2020,M2SFCA_Gini_2020,2SFCA_Accessibility_2021,M2SFCA_Accessibility_2021,Relative_Accessibility_2021,2SFCA_Gini_2021,M2SFCA_Gini_2021,2SFCA_Accessibility_2022,M2SFCA_Accessibility_2022,Relative_Accessibility_2022,2SFCA_Gini_2022,M2SFCA_Gini_2022,2SFCA_Accessibility_2023,M2SFCA_Accessibility_2023,Relative_Accessibility_2023,2SFCA_Gini_2023,M2SFCA_Gini_2023,2SFCA_Accessibility_2024,M2SFCA_Accessibility_2024,Relative_Accessibility_2024,2SFCA_Gini_2024,M2SFCA_Gini_2024,2SFCA_Accessibility_2025,M2SFCA_Accessibility_2025,Relative_Accessibility_2025,2SFCA_Gini_2025,M2SFCA_Gini_2025
Neimenggu,Huhehaote,150000,150100,0.2102966495451955,0.1355192861563063,0.6444196160490014,0.9286318171081458,0.9351993138158778,0.1813985123414619,0.1156200819510342,0.6373816436454156,0.9142796089290516,0.9224584661152764,0.3065387069134218,0.1940328959717565,0.6329800824355888,0.9272345681170794,0.9343004659221068,0.4782481502424195,0.2935997191256642,0.6139066486234003,0.9097267063936968,0.9225189797305566,0.2978920408363068,0.1822917569610131,0.6119389979310771,0.95377022405702,0.957205570623458,1.8855223186833168,1.1860639442097234,0.6290373401880315,0.8730285800979548,0.9085871592399914,2.9139890488342064,1.8671578013764123,0.6407566295156127,0.8685929394863598,0.9037094834275164,3.2568112964438405,2.090509074147031,0.6418883023495062,0.8671017206421588,0.9002975071814642,3.158862083621937,2.0249731585167634,0.6410451310982651,0.8662229888924033,0.8995684044869625,6.0973385151522095,3.8601147631385566,0.6330819182084063,0.6698109128326202,0.7375483015734361,18.466189219094417,11.91707241965604,0.6453455165147741,0.5206061138170257,0.5804630298404159
Neimenggu,Hulunbeier,150000,150700,0.0369654770214637,0.0325152917959154,0.8796123955612871,0.9969014704156184,0.9972917776145684,0.0372546607551843,0.032732373891074,0.8786115140377172,0.9968042543687932,0.997214502978992,0.0376038694587715,0.033071485096268,0.8794702665513516,0.996772364282234,0.9971821368452484,0.0759661649090643,0.0614144943785412,0.8084453710682611,0.9943696566976242,0.995009347607608,0.0766667173854238,0.061911200782068,0.8075368672800228,0.994504092161014,0.9951598772748942,0.5424088151550115,0.3526543237224499,0.6501633341295664,0.9875191288091408,0.9893417306486796,0.7361262414817166,0.468573732610777,0.6365399115070335,0.9866816877161222,0.9883309308668108,0.7748697271325141,0.5088681720351993,0.6567144827277209,0.986418759731274,0.9878809605842672,0.7748697318458148,0.5070950785064909,0.6544262314886675,0.9863784023296776,0.988009193797718,2.285865694216424,1.436544481392768,0.6284465815412674,0.9518651358155322,0.9629755816108692,6.973827595159625,4.387001096894981,0.6290664684541238,0.928937562982084,0.9470437714949675
Neimenggu,Tongliao,150000,150500,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0594152347784425,0.0377944551090089,0.6361071407012562,0.9934791022276082,0.994039521074914,0.0594437020982289,0.037731493442233,0.6347433304184665,0.9934393231707792,0.9940139600441548,0.1190057912855972,0.0711314087942114,0.5977138425432255,0.985993195691515,0.9893918169497936,0.1785086833470034,0.1011439862656067,0.5666054130767,0.9899344350179624,0.992228529413508,0.1785086834699586,0.1049970305903481,0.588190045152723,0.9896816677342396,0.992540867985266,0.1785086871482214,0.1049970305903481,0.5881900330327663,0.9896816677342396,0.992540867985266,1.3983180268795308,0.907181034728798,0.648765886794188,0.9281586610567678,0.9484353080414764,8.211399467989887,5.263540425800221,0.641004063475274,0.8588207845914659,0.8868761926161053
Neimenggu,Wuhai,150000,150300,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.8552079023883394,0.5594522454329942,0.6541710429365909,0.9762878870253312,0.9833678498069958,1.3356429554420133,0.9477582411074148,0.7095895181012405,0.983311285142111,0.9879707577719904,1.6983109086655572,1.1462777782267322,0.6749516666105716,0.9759613599513024,0.982529071282238,1.6983109321992718,1.1275038855989423,0.663897207644334,0.9760360508410774,0.9824161440305768,2.882610540894914,1.9309179728660988,0.669850451690446,0.9467706836617188,0.9571040901768436,12.84636615501222,7.916210520765116,0.6162217723863084,0.8498036447545478,0.8868460786315248
Neimenggu,Wulanchabu,150000,150900,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0960472240185429,0.0495331805393176,0.5157169407598361,0.9983908606525078,0.9986819893701384,0.0970146642200214,0.0495407138729535,0.5106518099222523,0.99848201833855,0.998763200464155,0.7356547194772932,0.4895778376788067,0.6654994859907482,0.9943321692748726,0.9949627103106522,1.5203531115509288,1.057767816130946,0.6957382519195857,0.992465438158802,0.9937368216986564,1.7655713531076322,1.2107941019383437,0.6857803281680973,0.9887135078925124,0.9912960712296812,1.7655713638887855,1.1825832144053807,0.6698019907848213,0.9886782352024992,0.991653165345282,5.492888672021714,3.522864230277768,0.6413500146510601,0.9046193823547044,0.926711305161544,26.744640903903704,17.094865576512877,0.6391884504240127,0.8046299788279332,0.8438663498936487
Neimenggu,Xilinguole,150000,152500,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.2046427378852679,0.1124540043586125,0.5495137795784347,0.9982922392515534,0.9986112886149908,0.6139281839496992,0.3441591705102279,0.5605853901283441,0.9927410644659111,0.9938065195441804,0.6139281839496992,0.3441591668116218,0.560585384103851,0.9927410644659111,0.9938065195441804,0.6139281900604395,0.3355361365585723,0.5465397126096126,0.992730450915468,0.993646729873353,3.274283684771718,1.8941490631710227,0.5784926553494653,0.8933917697005561,0.9164324228409672,35.198549279862966,22.13732327084264,0.6289271496625961,0.7531281040167481,0.7871052479714243
Neimenggu,Xingan,150000,152200,0.2534834993052304,0.1537468211268464,0.6065358161310265,0.9940236397473414,0.9973817092278696,0.2537080956888748,0.1528699668782294,0.6025427232156424,0.9929401486604318,0.9964104268044016,0.1905930930058335,0.1061474804021898,0.5569324613402488,0.9904597961687452,0.9946268154389593,0.190835197883372,0.1065643219374558,0.5584102048228129,0.9903338446606323,0.9945141136259268,0.1914469224024695,0.1071961395924599,0.5599261573247268,0.9899764342170476,0.9943946484400836,0.128061798212876,0.0869510201687941,0.6789770359483488,0.9989314406397553,0.9991369244174122,0.2561235985688282,0.1755990797892803,0.6856028916136421,0.995141502370708,0.9965127955802454,0.3201544833578874,0.1825285545496045,0.5701264984178386,0.9941759709875284,0.9962721574549348,0.3841853885543885,0.2274634579207274,0.5920669153416431,0.9919598871752124,0.9934360606209296,1.8568960253988092,1.2497369869027082,0.6730247519563191,0.9756502853249424,0.978664437367221,12.80617974128838,8.267368578218445,0.6455764908221331,0.8669820353380915,0.8895715506152378
Sichuan,Abazangzuqiangzu,510000,513200,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.1080835736389541,0.0576006687213072,0.5329271302012862,0.999758705676419,0.999815711808293,0.1078851039702256,0.0567144995332176,0.5256935151016753,0.9998077051629342,0.9998550459059964,4.203396985993581,2.5605592038838005,0.6091642574841278,0.9807854496005112,0.9850272982186564,5.927867542781694,3.663361762169005,0.6179898143354846,0.9726629451937914,0.9787765093228792,7.22122041307601,4.507462031420675,0.6241967110238974,0.9628734629446334,0.9685770679062508,7.221220434443848,4.506519216260604,0.6240661474292302,0.9608204227195756,0.9676417256055544,28.724749371310924,18.19106466768793,0.6332888907938184,0.8995951609994398,0.9121098490163324,53.19067541096501,34.41896399944128,0.6470864250831825,0.867461054773424,0.88970438247326
Sichuan,Bazhong,510000,511900,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0874542769991734,0.0549804869350367,0.6286769363556269,0.9961060106088532,0.9977015360858398,0.0878681862116894,0.0549720150942738,0.6256190945131935,0.9965112951559,0.997712162041666,0.9715569318833104,0.6579208387312215,0.6771819716790839,0.9540887799787432,0.9639890620762204,1.3542915038838284,0.9196196274942252,0.6790411258262686,0.9549432945902218,0.9637348161246732,1.442614855553152,0.9734437481004562,0.67477729371309,0.9510285884437276,0.9596365976533144,1.442614838489034,0.9592588909564064,0.6649445613363543,0.94913733649045,0.958146269578348,3.474052056822207,2.321914898721673,0.6683592705992957,0.9282560980346776,0.9428049613714312,5.96167940870786,3.8717310904863207,0.6494363123302337,0.8831309495506341,0.8998909749025285
Sichuan,Chengdu,510000,510100,0.1782350639561356,0.1085570137457225,0.6090665401979425,0.967760043284418,0.9759803431062314,0.1750125022070855,0.1068084915836466,0.6102906377354931,0.9677852268450418,0.9758842085221618,0.5491966301234508,0.3450058664237722,0.62820098940924,0.9143958724869542,0.9286038291696574,2.081490472390719,1.3307785095753824,0.6393392269756113,0.8322453003586264,0.8582912954633839,1.264763762479201,0.8097528482431594,0.6402403929219752,0.8755056994860287,0.897988676097375,7.310605650057834,4.730384673344084,0.6470578362145224,0.652188905793941,0.7123655616632503,9.197221409527645,5.906854888435055,0.6422434152032035,0.6276610409244988,0.6835856837796289,10.600296402511098,6.793325889197833,0.6408618807667081,0.6196675944503085,0.6784516369523717,10.4911799634474,6.734187714091284,0.6418904010372567,0.6226335767816377,0.6824140147513102,13.826480033770135,8.891783853025418,0.64309815884505,0.5328201500249496,0.6034900696353105,19.80843215332004,12.74647923737721,0.6434875379695715,0.4726854741022054,0.5462818395398983
Sichuan,Dazhou,510000,511700,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0181571814976052,0.015352023113058,0.8455069480405215,0.9999667674213724,0.9999743006396714,0.7158004301118002,0.4638630199376329,0.6480340056029061,0.9564421771829648,0.9677781120345718,1.0828775795280086,0.6922379065784863,0.6392577699135764,0.9468134296674056,0.9591725633947472,1.1012314417754447,0.6955433095009182,0.6316050224460885,0.9435909110697202,0.9560630541486714,1.1012314480638157,0.6971654048107757,0.6330780019373142,0.941084949643006,0.9540306934167648,2.9549710102304947,1.95220659734004,0.6606516918715095,0.9018685301412468,0.9230310221871968,4.92604190340837,3.22159276384548,0.6539921557744836,0.8730315850935041,0.9004332128717163
Sichuan,Deyang,510000,510600,0.0254005597632827,0.0196442668342819,0.7733792883839631,0.9985954108455748,0.9991042449399774,0.0256057039970358,0.0199358113040698,0.7785691542157026,0.9985784312725188,0.9990693565602632,0.0515939976584182,0.0378186884431006,0.7330055851357355,0.9980147570755034,0.9984727957692416,0.5445845566758166,0.3461064329928608,0.6355421371210367,0.9477152514134032,0.9527298111478528,0.4700974015320033,0.302613570257727,0.6437252562374048,0.954618457685974,0.957793126386772,1.831722688431726,1.1979035354715732,0.6539764687291107,0.9317431800092352,0.9454529635930689,2.3482863188789764,1.5417936009910915,0.6565611648783578,0.923339146061004,0.9393844545984238,2.6844493850144446,1.7585546926449886,0.6550895324984963,0.9156683516020568,0.9349452975176736,2.710563652811309,1.7766501854027057,0.6554541464318765,0.9165985629915424,0.9360556792102014,6.505643880384551,4.290292051764291,0.6594723182896832,0.8517709130101585,0.8806966031201467,12.008030865162963,7.811620369880029,0.6505330022545721,0.7616003561633367,0.8043164834561296
Sichuan,Ganzizangzu,510000,513300,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.3260020930676944,0.2232943863712587,0.6849477077587093,0.997456326541531,0.9978224999132456,0.8017227796939274,0.5502368200859101,0.6863180565930449,0.9973560525825216,0.9979301148836908,2.761722581599209,1.8046763709852225,0.6534604101836335,0.9823602003895956,0.9869421061774244,3.5507861075060423,2.339078640311516,0.6587495189774778,0.9810394515463228,0.9870463194433736,4.9711005781540605,3.244235120514672,0.6526190869627039,0.9756807504853268,0.9811153798144256,5.128913309943044,3.368417894292993,0.6567507950978408,0.9749460347707388,0.980507260414642,16.01799072160321,10.416755495726788,0.6503159901121603,0.9508281590868258,0.9603813899924392,30.86290289269695,20.45785394711424,0.6628622724907435,0.9266278936841592,0.9396901275795644
Sichuan,Guangan,510000,511600,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.2793888217447788,0.1793451026166541,0.6419193921097013,0.996005385589621,0.997832563427109,0.1796309272002867,0.1119700756086043,0.6233340625345588,0.994426655505972,0.9970419907489992,1.3318288470840132,0.8628512329312079,0.6478694577162725,0.9745660949246776,0.982736962319678,1.6277908135717123,1.0536385125448506,0.6472812745717296,0.9643052576888904,0.9739228634697852,1.7017813104372834,1.097313209363229,0.6448027150335006,0.9638702493375508,0.9737002983538134,1.62779080162515,1.050372270945209,0.6452747305713613,0.9656846877789392,0.9750225976815488,3.945309993445404,2.5623736978573666,0.649473349905179,0.9313989241616994,0.9490218397878428,8.299719350385807,5.310301340369536,0.6398169764767636,0.8716004319479119,0.9005713302674807
Sichuan,Guangyuan,510000,510800,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.1788607955023146,0.1056400925652174,0.5906274332982621,0.9984442357374675,0.998998568896154,0.7792399416675073,0.5255131363359837,0.6743919404483172,0.991805880278976,0.995153386412,10.156198579033164,6.539140376437697,0.6438570815203774,0.8977865053813343,0.9263663867191554,8.322440555006693,5.349025474330246,0.642723181857073,0.8934688736091907,0.9250948155382962,9.121771003003785,5.864351688316284,0.6428961751380474,0.8954886017553662,0.9206693643906954,9.074751560387464,5.817982663435624,0.6411175694144529,0.8908643412395406,0.9204163443192894,9.839142890472386,6.35395642867551,0.645783530070316,0.8702837741816637,0.90196645083703,18.37502751647795,11.881621276114878,0.6466178766513379,0.8358382242510861,0.8695592994907486
Sichuan,Leshan,510000,511100,0.116355138093416,0.0689333467580777,0.5924392157287838,0.9933737565542126,0.9945173124031708,0.1169893008495188,0.0691863700425011,0.5913905762330716,0.9944170611798,0.9932551661515626,0.1471280635718655,0.0839915746653885,0.5708739218494665,0.99086082023418,0.9922053987812474,0.3257525829658571,0.1891547568027734,0.580670013666781,0.9814963133769716,0.985880681180816,0.1193365493548616,0.0760074770488095,0.6369170003633348,0.99220776565421,0.9951000103500977,1.8221794421335675,1.165868615283148,0.6398209684102498,0.9145654312094056,0.9349522869048268,2.333281350066852,1.4739391379704383,0.6317022753934959,0.9003144171946321,0.9289355409556916,2.853990690911663,1.776491478118782,0.6224587500498502,0.9027828168235196,0.9270381037939128,2.853990654243365,1.7809442676671832,0.6240189557100487,0.90379145568768,0.9270248542642474,6.014046479637263,3.830267431088969,0.636886902031391,0.8400080776202759,0.8625058759903328,12.66171422593997,8.16161664930431,0.64459017978653,0.7841543004324809,0.8135492611674982
Sichuan,Liangshanyizu,510000,513400,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0190647208030844,0.0121210598086012,0.6357848055472275,0.9997632013644776,0.9997991464819151,0.5307897857345777,0.3192069416096081,0.6013810932097101,0.981186436856975,0.9866617582054452,0.6634872348489873,0.4108979158981131,0.6193004089847114,0.9805955404479516,0.987492284358712,0.8151414539275244,0.5068220826778767,0.6217596715709898,0.976199693384726,0.9835831826572174,0.81514145164708,0.5068986096279486,0.6218535551145217,0.9745033315073462,0.9816553748334276,3.6302230197890553,2.3446967654528192,0.64588229226453,0.9158761400088888,0.9303341826764526,7.341549638668384,4.756867881022455,0.6479378489750646,0.8868937756008468,0.904380481315012
Sichuan,Luzhou,510000,510500,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0823395489443145,0.0583082000390842,0.7081433015684542,0.9912814166033582,0.9936870901585608,0.0824412339416685,0.054135255777571,0.6566526626211653,0.9885716168309132,0.989961079666314,0.2270009309045951,0.1540191721472174,0.6784957732704153,0.989188239548502,0.9910278131421196,1.0962281515463634,0.7243063410066434,0.6607259081833659,0.9487484069141364,0.9593353149269748,1.447848491785711,0.9473809711316208,0.654337091557946,0.9397192611809736,0.9550817974133518,1.571949796789136,1.0213481692852575,0.6497333256898298,0.9407341221879152,0.9556535625463622,1.592633353724833,1.0331554948592812,0.6487089400978252,0.9372769920687948,0.9529938146488436,3.90919097743447,2.514483643079815,0.6432235359168931,0.891868653926264,0.9123744155925876,8.11850672507515,5.174649252920837,0.6373892919172198,0.8149797596238673,0.8463846224048077
